Ticker,Return Rate of MA05,Return Rate of MA10,Return Rate of MA20,Return Rate of MonthlySIP,Return Rate of WeeklySIP,Distance of Close2BBLowerLim,Return Rate of MA5CrossMA10,Return Rate of MA05_WoSell,Return Rate of MA10_WoSell,Return Rate of MA20_WoSell,Return Rate of MA05CrossMA10_WoSell,Return Rate of MA10CrossMA20_WoSell,Return Rate of MACD,Return Rate of BB
C,23.707959159136248,33.581766358605144,4.775901719130368,29.067184869221286,28.312060927105275,0.12002337295868479,29.894933451534,27.765991379107106,26.537041670882715,26.29485607565375,29.46558214317631,25.885340187997265,23.301695307961452,26.096572918968796
CAG,-13.315744336454093,-18.18366044993009,-5.3247266148527155,-14.462742179449126,-14.466608247625942,0.001872241193030052,-8.890662548582123,-15.149182260467441,-15.293079627328826,-13.31973876589814,-15.369597914330708,-15.470719128129645,-14.70836541682832,-15.711181304171912
CAH,8.035758130655935,7.073677511406936,19.81341760343541,15.756548698418623,16.77679663037229,0.049231267684356886,12.878061635840945,18.229865955973388,14.795975711873302,13.034314692799873,14.953836968211773,17.02449932784158,22.10185389838636,1.607488960468957
CARR,25.52306205027038,18.106290455048267,13.603450232335442,-0.7866106369018145,-2.9708925218596915,0.029688875840975525,11.261359536228506,-4.173094464847984,-3.353886479424615,-2.858944525177794,-3.942425910466522,-5.178996231458514,0.46001216729178146,8.452931018345652
CAT,19.291333618140403,19.636972244805925,-0.5717788603444187,3.771593962213308,2.061283285032122,0.05625221104811515,5.557993601083737,2.9838768915108953,2.659196602950243,1.0531071159268637,1.4047418259950133,-0.6423039651707968,19.336448619287758,20.30432783550233
CB,-1.7370002696732394,-0.37718957455593666,-1.7185574988582717,0.8851101665012046,0.6860306051677655,0.03695100165709971,-0.29762980520432336,0.4322618887954531,-0.11646733575814067,-1.9837567879185976,0.3398948423126724,0.48451563651509577,-2.366875317122447,19.38138646458065
CBOE,5.163886292852929,-2.4064885678824957,0.5169661940626857,9.720731656836715,9.887450929313378,0.12307310937104281,12.332716261322458,10.530307342035204,11.05287573919576,11.850017666646231,11.250048642920941,10.284238900976142,13.36156081931746,3.8627438876482025
CBRE,28.100292889946054,40.69250034808737,43.66734321058046,34.67348259198588,33.837331206044766,0.14999401780753535,11.368046031383217,29.934007468573864,34.78051573236144,37.19055278236686,30.969036534135913,38.367124671454654,11.27462230153212,11.750492783577322
CCI,-9.70328272868824,2.217327333379702,-0.9726033773756663,-13.343872468395057,-12.521707189529177,0.05284769442353297,-11.965405122481016,-12.289094913785927,-12.193753441084159,-11.893618296291377,-12.417713158371544,-11.673362032679837,8.15357958158009,-5.14990389253511
CCL,45.071152435500785,42.65024752161968,62.40257260746518,47.70718975903319,47.099397685884156,0.13953639629904574,15.019671007529903,43.67490419127558,50.700386622529315,60.19099641047221,47.869990628534396,54.09904727012472,20.627224099610718,54.5319594819151
CDNS,-14.232720229215948,-7.650810507134255,-14.32091731733503,3.7462484212868263,3.147982509870732,0.06068590376376493,-16.10827646097759,2.674025653014767,1.7207567978536529,0.29865517055874513,1.0862387728896568,2.9589905035171533,-14.160058537736283,16.858663060711063
CDW,2.2754012345857135,-27.972689312518057,-10.178896510410848,-9.224449413813575,-10.320959098970105,0.060988352371906515,-19.903660637363775,-10.703878786396432,-11.054684695818212,-12.375419056779586,-7.656662055075211,-9.803470464138504,-12.939174433249184,-14.742022082197867
CE,-24.207152732658596,0.38901689301187736,-16.082001591471986,-40.80918768547653,-39.46164484362596,0.028617517238067776,-4.893285582719123,-40.42429214084723,-36.65680942931423,-38.1135017370658,-38.984082593209564,-43.36587875911502,-3.540540646965694,-41.21569912267323
CEG,-0.8292791628787375,52.087465688160215,47.777042714232934,53.53017770430368,49.18000690539375,0.1559478570224944,44.47883036537616,41.22202492773817,43.255244727841806,45.45056131759798,44.20258800405226,42.6054329551066,66.73065426824584,30.141636616886224
CF,0.6937995021762556,-0.5443427761094977,-11.412110062432058,2.36443242624551,3.264253650452378,-0.0031421756776156867,-28.040580773283825,3.9863003872408793,3.5553590426062076,2.431414440736461,2.4523591533767397,3.047759555731306,1.9226656053613054,21.756403212553728
CFG,41.18089539790558,40.22039126215772,9.65684485234292,24.966065275015374,22.98272083488493,0.07903772496378215,32.5864858450811,22.502391715629074,23.93698060374419,18.111989730143794,22.81398760074791,16.783924975158808,33.77917322939384,17.450517448194084
CHD,0.32642120427657845,-7.823351237369304,-2.4946213094807197,0.6051930950463655,0.7705487366815147,0.025505572595590154,-12.016484738591304,0.3060943661378813,0.11198267812516502,0.5806604124642916,-0.19778864151967115,-0.3976160184675622,1.7934927490297348,15.31388165832591
CHRW,25.192869412292197,1.848685296754714,23.247497072745134,7.694956353002332,6.29909251615033,0.02277664834638613,-1.8531280390958607,7.562352031528966,6.92110402306121,4.3353846136149325,6.7757573138306935,4.308972121264108,-4.067975586350069,21.48049384223625
CHTR,-6.137100255529374,-27.227874279918773,9.765344567301476,8.749873183606871,9.522319114519414,0.05365216332757549,-14.474225013089198,8.514601308527343,8.47415564220987,8.681752776519618,8.779821659551212,4.455581247833775,7.102928924593543,13.567923616282302
CI,-10.309852547293458,-5.594985768287077,-16.782924982276057,-13.29754595502315,-12.905871337868566,0.042515461946424776,-14.665640962290988,-11.977744903807084,-12.833513571108051,-13.788125644163612,-13.562744971667817,-14.155273168155139,-4.951339483952696,-11.17194070548203
CINF,-7.567023116364678,-3.6760013385923043,8.135374242673672,7.014863453821826,6.628583878819342,0.021100071803234748,-1.4460107496794357,6.132184952585479,7.541266443054527,7.506781314582687,4.710068440586905,5.941850996900947,5.447496691861884,0.30955963888103105
CL,1.2516854525606027,8.262955384697069,3.3483224316519586,-6.949965272955237,-7.585824571230336,0.021587267151158964,3.8264522432865746,-8.146487575487663,-8.85109137006164,-7.926503587160054,-9.392682101135335,-7.591256691694685,6.336107662658616,-9.59516488011665
CLX,-12.751252284616701,-11.239128800947535,-5.544652149383925,-1.5904302964401398,-1.4884221804528222,0.009865709245932558,-7.3468563794828,-1.5807966018165378,-1.822698041541866,-1.1507852401407437,-2.4841415546815475,1.1496345682280296,-5.729511835362229,-9.582021117435357
CMCSA,-14.473734107405193,-26.06087225450764,-19.31088025991644,-14.029316309836174,-13.71953712570976,0.05686927127264371,-24.3586533688892,-14.263766434954226,-14.899557306969768,-13.812758870450912,-14.979032013266849,-12.301653462525284,-30.905200339130523,-9.705454916566925
CME,-5.926532547664121,-7.8562314555949255,6.58804543945197,13.743822476557005,13.519682679239779,0.08703268202844393,3.1293656698776484,13.45274775083892,14.011393447787679,15.37355403787519,12.841879875968527,12.404382470520678,6.253302914984425,3.3889316314933646
CMG,-19.694691089645207,5.512209200794966,-4.157336676863727,-0.5235940760947564,-1.5255193098011361,0.029578762839627838,-0.0762151445891551,-1.9169653071173347,-1.5381213570283776,-0.20252371196629101,-1.1887073931062162,-2.8231861062040133,1.7745620301218075,11.396292348625567
CMI,7.107087358579922,18.440920251825226,12.689942158558425,22.651090854707437,21.146403339770796,0.07161702223274748,2.8913178397111725,19.667678639975133,23.63817396433977,17.544662801231915,20.816955234634868,18.27696238442199,10.806720178013057,10.635805253575292
CMS,8.869198362686971,16.771652949270024,6.168011148154711,7.740075624109004,7.4831104172858165,0.06759895025266448,1.5430515945692473,7.317924264686719,8.208464327571303,8.245762469548579,6.97509111821306,5.985515753780224,3.9177629579989057,3.400236452739384
CNC,-5.709272686820684,-19.58771697395901,-15.322312456202347,-16.171179522908634,-15.094413574556928,-0.003781281961996049,-14.420342958448193,-13.967617543939298,-15.140793796254087,-16.222646313517522,-16.247594777099625,-11.560426831832588,0.09995282189946644,-19.93072017023228
CNP,-4.404338989512791,6.169616213407415,14.80545549500005,9.947570334368283,10.031357953216101,0.030397619281089933,8.198299818425536,10.21530090250278,10.286800746769009,9.546433951807238,7.888917665910378,8.733457584577046,7.057278548526045,7.202589266768122
COF,20.136302847685307,24.50721336642567,14.331570320712734,33.83067771954138,33.467309799278624,0.13570505613853728,2.7250904596771837,33.97010622040374,36.63461943879054,38.42620852937266,34.99565635683026,35.84503582589816,6.822463108223988,30.323465930112864
COO,8.824851060543901,12.02747047282119,3.6540259322069897,-3.8027841700986906,-3.283489304255067,0.052003922268137166,6.2254612643046965,-4.092977610930344,-5.137222175309362,-4.693842687375485,-3.226323271330916,-3.556880487768183,7.191542831743828,-9.299591161097212
COP,10.326894240162785,16.519649653239714,-12.628570278346555,-11.167488347889268,-11.376879097547802,0.009430592119076984,4.863615969232378,-12.6044888276714,-11.592289559182621,-10.187946986057709,-11.783817104068255,-9.579093946016823,3.1669666128373066,-6.755725012302638
COR,30.85167388671574,14.271378229305338,9.67836178997194,5.179703082705538,5.90369220282827,0.061119342934594124,-3.208602049147138,6.844308548131648,5.261580842542779,5.547316179309592,5.029790548864543,5.384034071736677,12.17927226886938,6.416569957482873
COST,18.313352030662653,31.69752896341472,34.18864679446244,25.735399058096892,23.840888055411302,0.18495444006965286,25.14731489653066,24.08858321288295,21.336808993115692,21.93998516383128,22.312774484557057,20.904557983395556,30.314923248293763,4.592066708365388
CPAY,37.55642967304135,24.307562585143945,21.397604399559587,23.349029782681868,21.97775122060454,0.06834330842663358,16.94033103619581,23.881351602944076,23.054130074017603,22.132580316705134,21.81820976440679,19.938358519135157,53.26129049704197,31.771541924995468
CPB,-11.304763938667149,-17.768605163514426,-5.593160371969582,-16.221874694722665,-16.13122963102527,0.013168707987282861,-11.32705312186728,-15.89677656271648,-16.736604619902167,-16.112753749487936,-17.55400560563225,-18.366049979854242,-13.59586565296561,-9.813335831374873
CPRT,20.89608923873994,6.370085555162676,-4.103708870988029,7.151080732186338,6.804497409181591,0.04933176303218876,-7.008412344137885,6.31680624365715,6.889993994908658,6.887902071743785,6.891184201632179,6.585975594422368,18.78623335970264,4.142545508523529
CPT,23.62728516085502,3.976215529182952,14.574505349129904,9.551752278582583,7.788854605342607,,7.839287634599386,7.334695440630298,6.954237687084354,8.109313333845227,7.392674622706237,7.377562390554816,5.5654504765829635,
CRL,1.351423168477225,-25.484690305143065,-29.96446979063491,-21.134828508118765,-21.37354692468806,0.07156451572698495,-36.2690442860519,-20.645439716475565,-22.316624147284582,-19.720806630482322,-22.09004049449732,-21.872968644829477,-24.361162262713876,-19.44212401449707
CRM,14.091705933509157,10.48174018419387,10.576848784070163,14.933931436214138,14.114555193906607,0.051895757952172404,11.60257165650402,13.665597423274281,15.118480387812234,20.086493666461607,15.665798604412743,17.344554438996937,6.386901738682929,17.292905186079402
CRWD,15.027047442679553,32.86470029437474,48.98985158434617,36.2590969902486,32.90286440402747,0.26968831805276294,53.25480370361486,28.576257301169733,30.245977174310656,31.320596240218062,32.31245998971696,31.215137932974336,31.38835690468593,-15.15935807327076
CSCO,37.87815217749734,11.787329537258973,6.301306011142113,21.026352556376217,21.32496249119884,0.07232528774645688,-12.514371536804477,23.63365160140405,21.69863697733404,19.476430847935607,20.918115199550407,23.522699792319056,-4.640036010344552,24.767991334257328
CSGP,1.0108249934742473,2.321485351010865,-17.26466857678276,-2.344395815792766,-1.925788848674678,0.11363165844646288,-15.738278898132313,-1.8682489362843315,-1.9460982407981462,-3.4679622497753617,-1.4609213273817268,-1.506396829202627,-0.8833047144187658,8.285143541721782
CSX,-12.6158452649307,-20.080988131565494,-14.400408519604223,-5.622563191283452,-4.9531986659415725,0.024945322488705055,-20.456264000318146,-4.724779209127596,-4.116914026086441,-4.257392955034398,-4.305917294093123,-4.267865526642311,-22.455773714204742,-0.9283755012949431
CTAS,12.801770638505271,32.674071079367835,17.715970167552722,11.028940392574434,9.494863452118954,0.06010126051035878,18.706750362101225,9.498646899466733,7.428849280078069,9.011357194459094,8.94043180358482,9.188311566828874,16.825632067570428,-5.664310982176502
CTRA,5.25828193879566,6.5792803222239185,-4.334001888207626,6.281430121911176,5.58565482429918,0.013468170261024596,-6.522710926201808,5.697184190014692,5.5535680218178545,4.784245035639058,6.816730446616634,4.6908721796728186,8.673982536437318,1.9009010232794763
CTSH,18.50027976543626,3.6989266901854756,1.1766519300143168,16.16182478665655,16.237851758734354,0.16226919107764112,-5.333290064123855,15.697712367864083,14.918081579512222,16.205940192761595,14.83989341316404,14.041866105181738,6.451715604418682,16.025499820505217
CTVA,18.502993513333504,19.498709971449507,0.995268314456915,9.989010915076268,10.408036492325555,0.06347127665129691,3.432249704278023,10.876033401237693,11.486528987300126,9.959617950410681,11.165303555047561,9.146855958148226,3.788801614451296,22.694791641942242
CVS,7.525807175178867,13.696436581239515,-1.9252672098419552,-10.143345127742569,-8.903745356156179,0.09545462002896987,-11.00801239937501,-8.285592001426158,-5.472183076730374,-7.893509584661647,-9.175241610277343,-7.630043217578468,16.529089817654434,6.3388613915033964
CVX,4.323245931301412,3.9678168349927447,-11.344693601411002,-0.4857944820242362,-0.5516194440591835,0.024447117553818686,-2.6740009385141517,-0.07020240820364165,0.0880004892608953,-0.8185163300499371,-1.1859711872599055,-0.6459387773541443,-0.9344048180212589,11.524103238935782
CZR,-30.874135015340638,-27.34383640746982,-18.173309092616975,-6.67582998760789,-5.673816412269482,0.12620853021569736,-14.811386758658184,-7.0982039341574374,-7.800309543613676,-8.1281043645725,-8.077127568501277,-6.023422477440676,-34.79890994324242,-6.61503201415205
D,-3.46263917970968,-0.4307675997790651,3.7337994124846468,3.8638518287742736,3.1120997504125474,0.041577131770420155,-6.0186350709660275,3.3776278247748226,2.294485611031297,0.8069221098030698,1.5601465622287167,-2.8727778024014343,6.25288606561628,8.081240352067866
DAL,34.56184380346849,50.90135509606157,62.75132222385368,37.68248324440172,36.61228704150146,0.047576979551542734,40.66475790240124,35.283609132520205,32.32078417391859,22.75064547558114,23.419819507364465,35.47298652775518,54.32874600503529,-12.30741112257408
DAY,-3.3477218261448156,-0.6170838543451541,-0.41936677124672866,3.49485267971747,4.1952522587184635,-0.009493298126444722,-25.34296427103518,5.7065009924793175,5.918342489427223,8.956484075898715,8.297615841124317,1.8203232247667738,-9.062950221868354,-26.05494403286064
DD,3.7944196060558015,-0.25001555423281185,-13.299988923170464,-3.3293269322276338,-3.5449620048707784,0.025052846748443238,-12.80390731493672,-3.5343493543471154,-3.6671758739038336,-6.628954962253367,-4.695514166075091,-6.1927398626168175,-8.988827173254329,3.8587802153574207
DE,30.24594030686129,37.00778278573064,5.381907377594803,17.496779957490197,17.208414435001036,0.11454383206132487,31.377477229747203,18.603979619991883,19.235970479898317,16.758587976686215,20.055149274053672,14.531171680634172,27.75357376240697,27.50073661438302
DECK,0.9279364313163415,8.773709158083648,12.517202209306893,4.98907398571742,3.0009144659291835,0.047820290920241794,5.55503836184041,3.533533145525126,2.9419817232131042,0.806230792068458,-1.0321936957309805,4.5326153506123825,17.514344426550792,16.143592808677667
DELL,58.71977593592413,0.1757680787775346,-12.015408276913995,-8.217616673482869,-10.40581508029572,0.08348935742817248,-18.71912386476751,-10.61769038781434,-13.229928157037179,-13.533858183278957,-12.571622462188031,-13.764340195088925,-22.067419623365573,-6.930403464757369
DFS,29.08602655165194,24.645747404143997,16.745859425773897,43.932191905961176,42.25669379263305,0.1466464551664391,19.96934448051685,40.81629215351205,43.512033676915436,42.50708478010328,43.009682818022924,43.4305568272703,-10.41205894795254,26.834463652810125
DG,-21.43366478400654,-51.94591870219516,-52.52442843783,-29.245343624387214,-28.832314893844703,0.05779412588181165,-46.103280869334135,-26.396979018078685,-28.547284649382366,-31.431607976364962,-28.21443909180536,-30.067618970072413,-49.213475894659865,-41.21724923317406
DGX,-1.312794395536238,1.3124088504337026,-2.6330875831947305,12.386780338683012,12.480097373138005,0.11124316397096723,7.380096121085666,11.99243432427327,13.470989923816035,10.527294372329218,13.434066960165527,10.821030070902943,20.262005499187595,6.322842646451386
DHI,-5.10405162918264,0.1922388416520014,-8.013179282537774,-17.385774586089873,-17.965564461764515,-0.025663629836834352,-15.12417658428124,-17.461219262496094,-16.50202657515231,-20.1349034370496,-20.072701524023888,-20.075983207127265,3.145620466796293,-7.537681928286966
DHR,-17.022501752820148,-16.574285378691272,-20.988612589157338,-17.058921657667685,-17.49739321650058,0.017572628266689,-18.40644545577637,-18.699427219117794,-19.44325932984517,-20.130834344756444,-18.79732153164898,-18.501479833265165,-5.014589677928366,8.74809929675794
DIS,11.004748504608614,7.133820382401352,2.9980734772120083,6.306294611627279,7.188190495603012,0.04807309821719061,12.045827262193166,9.423446567843666,9.886653819558774,10.15478311998294,10.192747008194996,12.77828125008296,-1.536297281238371,-12.069140777275697
DLR,-2.2232884077387847,-14.986557925025437,-3.7130212874330084,8.165045668742167,7.600192184102138,0.08019434146052384,-8.889518589709747,7.868752971954105,9.692150804010353,11.377385912961127,8.284179206176276,11.495263046808022,-9.280515909466654,1.62703461332322
DLTR,-33.8943528543015,-38.058454881061174,-31.608894219078245,-22.099398228288475,-19.436292116016897,0.04274200680421669,-15.882571184052907,-21.06134983325036,-18.901623329571994,-13.660676405776389,-18.465953188991826,-13.805021443912862,-53.1992129737455,-45.681726721743
DOC,6.82349242449202,2.8297121237003533,-4.182600424047238,-0.7198463219359335,-1.0853295867012722,0.013395970952903583,-3.55836771759275,-2.672399429731255,-2.833251378684193,-3.5196963496183544,-2.2582120144258755,-4.561624002270111,2.9696642431439186,-3.9719644701942456
DOV,15.576772412656704,18.937790264774563,-1.5940696552324929,11.431592238554177,10.406228480644112,0.09382721109773534,-2.713527633865005,9.87780509548023,10.289215341363557,9.9017591486223,9.181123183861073,7.5095221533194785,6.176430738847139,16.37467782503133
DOW,-14.130780452344775,-0.19117294061793377,-12.184563638856542,-23.134928985063734,-23.454927552843486,0.0392925852892036,-13.591364709671621,-24.10805912810726,-25.433704045970966,-25.60484257795067,-23.32770439041787,-25.232657965766,-14.321641758261494,-20.027538954491998
DPZ,7.531530357405663,7.568710772497314,22.0502480514155,2.5341071986188193,2.908864537718887,0.1724350128403872,16.585074124580746,1.101136207310192,1.545223436977608,4.141832783888196,2.567104050728816,1.8089414265573658,11.286345208062,-8.694626777055014
DRI,17.372656480308258,2.5966899974693654,-3.9595702520220475,20.76576492571871,22.074845021069063,0.12480331761208,-17.129766746501282,23.575445275794056,25.807441601803305,25.588482955200476,22.92128910505277,22.63104792962626,-16.533495268103223,2.9510065875241143
DTE,0.15455806143111853,6.304211314180811,-1.254903296881512,4.896637347972304,4.7357799701347645,0.049792373443542086,-4.166467324351768,5.134902422491116,3.5703579290205436,3.806148938778428,3.4287644859201833,3.1082462711328436,-2.3237164736250273,5.249732364346394
DUK,15.755726311754403,25.794518614937502,15.929604654396082,9.464399502423053,8.86609568962514,0.0957921095002212,20.61735419927785,9.01076432025543,9.26152746981717,6.4311680915429585,9.464835139557426,5.321295607311341,14.658470188403161,13.437164575933988
DVA,23.978747798415153,16.339755140949304,10.873465843399966,20.983524357423352,19.169580979495603,0.1128542723872831,15.662898187207311,20.066232740066713,19.340192753994785,19.57106818151669,18.162929848088822,16.188421715874384,26.61545756285324,22.519462900785957
DVN,18.428482677767896,-14.87171387337341,-17.864632748719202,-20.770269367249718,-21.383212008570148,0.021291279267489027,-23.427156712085715,-24.282631707661654,-23.161358987143633,-24.751933853729447,-23.05851661916252,-20.86500015184667,4.986683268139325,-11.374833292030754
DXCM,-20.80807541408471,-29.094724183811127,-30.27263611994442,-2.6461286108227435,-3.091702973054969,0.11929166274136839,4.165933214639378,-4.024033947988547,-3.234088753700827,2.57978528910721,-3.364375331548423,3.4185360381061285,-37.92230336250261,-44.890510186738005
EA,-3.4264192334790797,-0.08881456717505017,9.503341504840716,-8.289076418525372,-8.753976787412126,0.189386126548594,3.5754480359469376,-8.397661469044019,-9.091418617143626,-7.5714810782855215,-8.794487011793887,-5.53920662713346,-12.357192019317596,-8.259658403443403
EBAY,25.7652137135689,0.8042669667891897,9.047044215598927,22.15793034445166,20.12467366277663,0.06634098030537933,-0.36048317481579056,18.394353179888746,19.987283796574868,20.616539316184713,15.236323843632157,19.41337739040576,23.54150960205312,21.12342095349271
ECL,3.4600531577932623,9.094146991534181,3.542615457631987,5.286918568992356,4.032432853782896,0.0750470104288142,2.1205471381826984,3.2137222126450418,2.707521723434754,2.3680988578164817,2.9307523065813337,2.8710380133946476,-6.7807722131935035,11.548299669542592
ED,11.122129078012213,18.322900660900252,13.707505492797209,1.43109234644084,1.494424241003483,0.09613345375873014,14.204460383479239,2.024240947640943,0.14232020654418517,-0.7870282993723465,1.0439483936375455,-1.4656077287603608,14.916580456922288,1.0254470484663099
EFX,-16.72434960096941,-17.462466707678328,-13.638436014296804,-4.154202440728088,-4.838041341358426,0.020370891245181762,-7.523943829088902,-5.252134568295303,-5.5209668464424935,-4.2025883206723496,-4.30106980864364,-1.7108360312323292,0.13266320498014303,-6.959587097575815
EG,-5.334609084225039,-10.333521713143478,-11.071091098395893,-9.507370629030252,-9.998089028367488,0.013786644566331968,-4.914268897212456,-10.096581388367206,-10.837608376709138,-10.558368923236685,-10.207896534792644,-10.726375996390317,-12.585726230044731,20.34807553758447
EIX,14.40061660561568,15.764985431973013,15.962152947597694,-32.04791727726931,-33.10267035875873,0.03363345472792204,13.867636308762021,-33.51260887801511,-34.43174073320217,-36.85308421230903,-34.61937436767013,-36.89724550711565,18.03229969380266,-28.622759479867383
EL,-0.6550289938394779,-16.238606937939906,-26.68202602148022,-34.61558364650173,-33.749322029926965,0.01935450788775086,-11.955035238968485,-32.977303848844464,-34.03413048721517,-37.594963348637364,-36.254853234690856,-34.3010494037402,-40.962641253838285,-21.638394352186417
ELV,-13.55844275604214,-24.11912871937164,-11.025887300209474,-18.082179506787046,-17.66931794321806,0.03010101358282641,-21.275964885688452,-18.327962455383297,-19.56278216325026,-23.041278318646217,-18.82456640777708,-18.644208062980724,-15.510425934812735,-25.260995985092276
EMN,20.857407857558783,0.9123340703150382,2.8680956953554086,2.37329257665868,1.4927271903055497,0.15564624739920888,-15.350926038870371,1.7770116928751443,-0.5364616009045905,0.1177631763077095,-1.3760014769847946,-1.6575344129508058,22.30329967258397,-9.421631014879766
EMR,13.827017096589483,26.01879208947022,22.248898385063477,10.941835468218107,9.781231045204835,0.05662521596440016,17.655816018543323,11.075981698864666,12.337564410674801,9.446096623599756,10.800791728200942,8.84815750379369,21.737419112180486,21.329099973206397
ENPH,-54.909134245735714,-43.92434540063807,-54.39376758210548,-34.776690145073616,-33.584291528306395,0.053373565825672716,-28.093263124428685,-33.35649435214139,-32.78475147771771,-34.808375224689456,-34.280237668849644,-40.134126467901936,-39.13049618374761,-34.78843306781325
EOG,37.136263451246116,26.259863250898064,5.621358650841426,2.2221497218946946,0.2954900656628462,0.022625819398248193,11.952234660528559,0.8500324694732466,1.416598468245504,0.2629890150968501,0.8194239163938456,-0.9250771903704498,24.181911796421403,16.574266026818126
EPAM,-9.610222021271388,-19.36205199655862,-16.185896497990214,16.581966437675213,18.10242886085817,0.194011330827044,-23.185282156747444,23.18657850119572,23.26933171956014,21.394565006764914,25.87444653108863,24.4751264354392,4.150110645607117,-15.88577543973938
EQIX,-8.242427295013819,-14.037281612484321,-10.479819510149238,11.297894202540878,11.037581615176158,0.05059526855448561,8.127026964384005,10.631696820762237,10.463603429073755,9.96841910455499,9.53624697791515,11.497255518863584,-16.81962162141229,7.426525122821589
EQR,12.685119738041866,9.863478442711694,1.4342684496923848,5.544774336511522,3.8912037791701914,0.06193600047631988,6.209507461603297,4.2080487973303144,3.852482181579341,3.446145145242489,3.619992996603918,5.36262355805206,6.832667542771885,18.247188455746137
EQT,46.580711668667874,26.789913985770742,43.64563238317725,33.14850002144867,32.621937086133414,0.05296240088060087,30.745800874740265,35.48020388183541,33.76652070501971,29.453978460676637,32.077050698721784,35.31122977962355,10.40492455489472,-1.3178375292913067
ERIE,36.24910112051643,20.63398860315098,29.54378185581611,0.4174761348338843,-0.10640083782085402,0.09585763093502037,37.313504317396436,-1.7184353892104427,2.8391456132226405,0.014238381867250452,3.851238461304097,2.304171897818112,22.488011018048127,-5.2170263154174865
ES,-5.825828669528326,2.440126457939138,-7.704583112932574,-2.4565998619358416,-2.162549387063923,0.07788528598729748,3.571670175600563,-2.9925678727026495,-2.96365314131985,-2.8330530401877088,-2.354720317917125,-2.7427531467634187,2.9144957964246454,-9.528583559651386
ESS,22.553425967682465,19.99095199047706,8.304032821509256,9.129137591307025,7.138209734528021,0.07670832375109159,-1.7878533952037048,6.240070851526344,7.069546548078866,7.725687262729589,7.0801050574348325,6.046755271989946,3.1918582424110116,4.108916253436097
ETN,-16.225121246895025,-0.2971717954997315,-13.914359935025338,-0.1548717333000701,-2.358585985234227,0.06695256355832876,-8.31940303900374,-3.6095265253145623,-2.8779595976255354,-4.132261927319217,-4.833546249009094,-4.112797091914601,5.747982425539508,16.95514756307779
ETR,23.310136317668007,26.34997465910275,44.18142130889902,36.26196678835462,35.98924412879755,0.08131499433116542,38.6129605277992,35.94990322609885,36.73428023021863,35.44539735045614,41.371564277396025,38.45054967368025,5.873639640675947,3.5274729174614725
EVRG,20.464650788493046,18.49267856800882,17.052749978483583,15.143800652305561,14.512116474398793,0.08153346083106273,17.218720884568334,14.314383386938895,15.893764976837202,14.483464922476655,15.432799893225507,10.798126896027096,22.653102036684416,20.616169577091476
EW,-41.895018233848376,0.8094044778414248,-12.705148728673574,-7.4685313963123905,-8.224304271200852,0.03334227372800483,3.4919005456641483,-8.24610293182888,-8.651392204125665,-8.89275514235311,-10.226874615299458,-7.174673363893133,-0.28227540636264603,-16.824508094156613
EXC,0.046266295274371774,8.163152265731762,14.018647392992289,10.106430144240061,9.942887044963895,0.10872029538494273,12.480114355958124,9.124653890995862,9.621122921766737,8.728742799308781,9.41090613960547,8.289079923474882,17.064832907194898,6.197429421156162
EXPD,-10.368279405088193,-12.896810787949825,-11.874832856552336,-7.782231489924227,-7.332879769149753,0.014440762949479491,-12.511729509075392,-7.6268788560663365,-7.748692995453892,-8.161622269724486,-7.725325336488758,-8.66304690996049,-11.736407298831114,5.8575991827433045
EXPE,42.64809788075401,40.84669974536001,21.768589782607815,43.34478633700217,42.27798439810009,0.267126947966797,5.800748999476886,41.71921145562463,44.061195259384995,39.24750936730155,40.558115563426355,44.745333103175525,5.491273915421942,31.181115599793603
EXR,-3.432773003051352,5.31581911512333,2.00023781799633,1.3725919978623649,0.4992887422471979,0.06389298249167369,1.5891043823637843,-0.21503888610857744,-1.9316271404440915,-1.8222163317466165,-0.7127643702352806,0.1699725725680018,-0.7720288502059387,4.095241001674122
F,7.338541753239494,-0.16758690099652493,-28.65833782590809,-18.525694624699632,-18.66525951350719,-0.011051983817816857,-1.4255051811569301,-17.269206704684752,-17.204847286544542,-18.661537945541866,-18.58092247232148,-20.177149649208122,-17.526439429464663,-1.3243089631922944
FANG,23.81773370962775,-0.5199082702983897,-16.08482519543151,-13.446610080877718,-14.66023818925608,-8.72878907209017e-05,-34.043948213374726,-15.91392047947795,-15.86049648400766,-16.556019896758276,-16.769995723880015,-12.679151630848404,5.7443884864437305,-3.6687853600656926
FAST,-5.648733427551723,2.9509544931968894,5.712250623491598,4.345474693145539,3.579594057402692,0.02602293642878505,2.0233742210337446,4.269876015340598,5.409551563204649,5.016312024976488,3.921399033618969,7.137454152390581,-2.9973631747096117,-6.101481964183782
FCX,23.389823757009207,18.995747948141712,-12.57110304700574,-11.795394224179113,-13.864309698402725,0.10080894048890038,1.9616385079886156,-15.617408699401055,-15.53909315757053,-15.686872521626144,-15.628439208384378,-16.35045968696269,12.848535981457262,-4.164560222227301
FDS,0.6298726798358334,-0.6727513953676107,-3.255792603185263,5.328931957905834,4.510438865303524,0.03380018226705217,-9.428320129672342,5.265839571248437,4.793409425059598,4.455178806684365,4.432084359237411,2.5480614614919297,3.1854892645070256,3.8524643401612693
